MVS0924.02 | 100 Measurements per MVS #1
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
36,181,761,204,261,0,1,1
37,137,773,204,259,0,1,1
38,79,788,204,245,0,1,1
39,64,796,204,260,0,0,0
40,76,777,204,256,0,0,0
41,106,782,204,249,0,0,0
42,53,767,204,267,0,0,0
43,80,794,204,259,0,1,1
44,108,773,204,246,0,1,1
45,126,802,204,263,0,1,1
46,124,779,204,267,0,1,1
47,100,777,204,254,0,1,1
48,122,816,204,249,0,0,0
49,86,713,204,276,0,0,0
50,89,724,204,255,0,0,0
51,75,761,204,259,0,0,0
52,79,772,204,257,0,0,0
53,126,718,204,255,0,0,0
54,45,759,204,262,0,0,0
55,70,763,204,261,0,0,0
56,44,790,204,262,0,0,0
57,72,803,204,248,0,0,0
58,102,798,204,250,0,0,0
59,88,822,204,267,0,0,0
60,89,773,204,263,0,0,0
61,115,777,204,275,0,0,0
62,135,777,204,259,0,1,1
63,138,786,204,251,0,0,0
64,90,785,204,258,0,0,0
65,70,814,204,254,0,0,0
66,109,806,204,254,0,1,1
67,137,786,204,248,0,1,1
68,59,765,204,264,0,1,1
69,138,827,204,263,0,0,0
70,149,764,204,260,0,0,0
71,51,752,204,254,0,1,1
72,160,750,204,262,0,1,1
73,89,758,204,265,0,1,1
74,82,789,204,277,0,1,1
75,89,786,204,261,0,0,0
76,65,839,204,264,0,1,1
77,125,745,204,259,0,1,1
78,57,772,204,252,0,0,0
79,155,771,204,253,0,0,0
80,90,770,204,271,0,0,0
81,77,758,204,273,0,1,1
82,98,766,204,263,0,1,1
83,108,789,204,261,0,0,0
84,76,785,204,262,0,0,0
85,82,810,204,251,0,0,0
86,78,800,204,261,0,0,0
87,90,793,204,248,0,1,1
88,62,764,204,256,0,1,1
89,80,809,204,252,0,1,1
90,118,782,204,261,0,0,0
91,113,834,204,293,0,0,0
92,146,791,204,266,0,0,0
93,90,802,204,258,0,0,0
94,57,792,204,259,0,1,1
95,94,786,204,253,0,0,0
96,85,763,204,254,0,0,0
97,89,779,204,267,0,0,0
98,83,836,204,275,0,0,0
99,84,841,204,301,0,0,0
100,45,816,204,271,0,0,0
MVS0924.02 | 100 Measurements per MVS  #8
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,43,718,204,253,0,0,0
2,41,739,204,283,0,0,0
3,38,765,204,280,0,0,0
4,33,766,204,256,0,0,0
5,39,763,204,250,0,1,1
6,41,688,204,247,0,0,0
7,45,772,204,253,0,0,0
8,82,759,204,260,0,0,0
9,44,696,204,254,0,0,0
10,71,779,204,251,0,0,0
11,52,774,204,267,0,0,0
12,31,760,204,259,0,0,0
13,64,761,204,272,0,0,0
14,47,757,204,258,0,0,0
15,74,744,204,256,0,0,0
16,69,750,204,250,0,0,0
17,26,332,204,249,0,1,1
18,63,450,204,204,1,0,1
19,51,775,204,255,0,0,0
20,47,728,204,252,0,0,0
21,40,802,204,255,0,0,0
22,35,735,204,278,0,0,0
23,42,766,204,252,0,0,0
24,43,677,204,273,0,0,0
25,49,710,204,253,0,1,1
26,48,748,204,247,0,1,1
27,59,755,204,252,0,1,1
28,67,768,204,272,0,0,0
29,98,781,204,270,0,1,1
30,46,719,204,253,0,0,0
31,52,717,204,256,0,1,1
32,50,694,204,246,0,0,0
33,44,715,204,258,0,1,1
34,33,617,204,255,0,1,1
35,35,700,204,255,0,0,0
36,26,734,204,246,0,0,0
37,31,704,204,252,0,0,0
38,38,741,204,281,0,0,0
39,80,755,204,257,0,0,0
40,38,699,204,257,0,0,0
41,31,681,204,253,0,0,0
42,18,250,204,250,0,1,1
43,28,382,204,204,1,0,1
44,23,264,204,260,0,1,1
45,47,343,204,204,1,0,1
46,35,642,204,254,0,0,0
47,19,752,204,276,0,0,0
48,33,623,204,254,0,0,0
49,41,628,204,258,0,0,0
50,33,704,204,260,0,1,1
51,31,602,204,261,0,0,0
52,34,672,204,251,0,0,0
53,30,634,204,266,0,0,0
54,48,708,204,261,0,1,1
55,49,646,204,251,0,0,0
56,36,664,204,257,0,0,0
57,38,633,204,259,0,0,0
