MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #1
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
44,108,822,203,263,0,0,0
45,79,860,203,290,0,0,0
46,112,844,203,257,0,1,1
47,99,838,203,288,0,0,0
48,126,846,203,262,0,0,0
49,80,842,203,279,0,0,0
50,58,844,203,269,0,0,0
51,104,840,203,283,0,0,0
52,81,856,203,280,0,0,0
53,96,843,203,281,0,0,0
54,116,843,203,260,0,0,0
55,91,786,203,265,0,0,0
56,56,881,203,301,0,0,0
57,93,837,203,286,0,0,0
58,72,836,203,247,0,0,0
59,102,832,203,266,0,0,0
60,114,847,203,266,0,1,1
61,90,814,203,260,0,0,0
62,113,843,203,286,0,0,0
63,99,845,203,274,0,0,0
64,56,859,203,264,0,0,0
65,119,818,203,273,0,0,0
66,91,807,203,276,0,1,1
67,96,799,203,268,0,0,0
68,88,819,203,280,0,0,0
69,84,832,203,283,0,0,0
70,118,813,203,262,0,0,0
71,83,855,203,295,0,0,0
72,51,860,203,255,0,0,0
73,66,835,203,257,0,0,0
74,89,821,203,238,0,0,0
75,101,858,203,303,0,0,0
76,55,849,203,270,0,0,0
77,128,827,203,285,0,0,0
78,66,836,203,296,0,0,0
79,82,847,203,262,0,0,0
80,99,841,203,261,0,0,0
81,70,832,203,295,0,0,0
82,102,850,203,272,0,0,0
83,67,844,203,276,0,0,0
84,50,840,203,280,0,0,0
85,75,853,203,300,0,0,0
86,61,842,203,235,0,0,0
87,40,836,203,300,0,0,0
88,80,847,203,308,0,1,1
89,55,836,203,280,0,0,0
90,68,860,203,292,0,1,1
91,82,846,203,272,0,0,0
92,76,838,203,263,0,0,0
93,62,843,203,279,0,1,1
94,43,858,203,275,0,0,0
95,94,838,203,260,0,0,0
96,62,849,203,274,0,0,0
97,96,828,203,274,0,1,1
98,58,823,203,262,0,0,0
99,73,812,203,252,0,0,0
100,113,847,203,248,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #3
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,145,794,203,259,0,0,0
2,134,797,203,261,0,0,0
3,108,780,203,261,0,1,1
4,114,770,203,263,0,0,0
5,138,790,203,248,0,0,0
6,139,806,203,253,0,0,0
7,134,748,203,251,0,1,1
8,89,791,203,255,0,0,0
9,144,768,203,259,0,1,1
10,72,814,203,237,0,0,0
11,152,780,203,247,0,0,0
12,139,769,203,255,0,0,0
13,162,791,203,253,0,1,1
14,123,809,203,253,0,0,0
15,142,807,203,255,0,1,1
16,115,807,203,253,0,0,0
17,87,789,203,261,0,0,0
18,124,775,203,251,0,1,1
19,105,801,203,255,0,1,1
20,124,795,203,263,0,0,0
21,127,775,203,253,0,0,0
22,87,815,203,264,0,0,0
23,115,795,203,249,0,0,0
24,126,770,203,261,0,1,1
25,121,767,203,261,0,1,1
26,149,766,203,249,0,0,0
27,115,770,203,261,0,0,0
28,123,798,203,249,0,1,1
29,112,810,203,248,0,0,0
30,143,783,203,252,0,0,0
31,95,783,203,249,0,1,1
32,138,765,203,243,0,1,1
33,102,765,203,246,0,1,1
34,126,781,203,261,0,1,1
35,122,766,203,261,0,1,1
36,106,800,203,252,0,0,0
37,138,789,203,261,0,0,0
38,137,793,203,266,0,1,1
39,135,802,203,264,0,0,0
40,108,803,203,261,0,0,0
41,118,778,203,263,0,0,0
42,126,746,203,259,0,0,0
43,133,791,203,263,0,0,0
44,112,780,203,256,0,0,0
45,112,804,203,258,0,1,1
46,111,803,203,256,0,0,0
47,50,789,203,252,0,0,0
48,151,763,203,253,0,1,1
49,155,770,203,258,0,1,1
50,124,789,203,265,0,0,0
51,118,790,203,248,0,0,0
52,97,817,203,270,0,0,0
53,139,795,203,254,0,1,1
54,154,786,203,248,0,1,1
55,113,797,203,255,0,0,0
56,151,791,203,253,0,1,1
57,168,783,203,248,0,0,0
58,190,756,203,252,0,1,1
59,138,782,203,257,0,0,0
60,83,798,203,252,0,0,0
61,89,776,203,258,0,0,0
62,90,798,203,242,0,1,1
63,102,796,203,251,0,0,0
64,126,779,203,252,0,0,0
65,154,758,203,249,0,0,0
66,147,797,203,257,0,0,0
67,152,791,203,257,0,1,1
68,141,771,203,260,0,1,1
69,170,780,203,247,0,0,0
70,102,772,203,261,0,1,1
71,148,761,203,246,0,0,0
72,131,796,203,239,0,0,0
73,153,792,203,249,0,0,0
74,124,762,203,249,0,0,0
75,116,794,203,250,0,0,0
76,120,804,203,259,0,0,0
77,139,791,203,255,0,1,1
78,156,784,203,258,0,0,0
79,129,829,203,236,0,0,0
80,168,802,203,257,0,1,1
81,83,826,203,254,0,0,0
82,140,783,203,250,0,0,0
83,123,806,203,249,0,0,0
84,125,782,203,248,0,0,0
85,129,792,203,248,0,1,1
86,133,758,203,251,0,1,1
87,163,776,203,244,0,1,1
88,71,806,203,247,0,0,0
89,82,814,203,253,0,0,0
90,118,817,203,258,0,0,0
91,131,814,203,257,0,0,0
92,143,802,203,252,0,0,0
93,117,795,203,257,0,0,0
94,134,814,203,274,0,0,0
95,110,797,203,243,0,1,1
96,126,771,203,254,0,0,0
97,84,779,203,263,0,1,1
98,93,801,203,259,0,0,0
99,124,777,203,259,0,1,1
100,141,787,203,256,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #4
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,100,801,203,259,0,0,0
2,93,841,203,265,0,0,0
3,110,825,203,264,0,0,0
4,120,799,203,256,0,1,1
5,86,802,203,261,0,0,0
6,104,822,203,262,0,0,0
7,138,783,203,273,0,1,1
8,141,785,203,251,0,1,1
9,108,790,203,253,0,0,0
10,115,789,203,257,0,1,1
11,85,830,203,249,0,1,1
12,104,837,203,262,0,1,1
13,151,817,203,258,0,0,0
14,122,844,203,252,0,1,1
15,103,831,203,253,0,0,0
16,81,846,203,269,0,1,1
17,139,797,203,262,0,1,1
18,126,824,203,261,0,0,0
19,90,808,203,257,0,0,0
20,86,823,203,251,0,1,1
21,116,783,203,260,0,1,1
22,76,844,203,261,0,0,0
23,100,830,203,263,0,0,0
24,132,798,203,252,0,0,0
25,91,847,203,254,0,1,1
26,117,819,203,263,0,0,0
27,126,793,203,261,0,1,1
28,105,815,203,266,0,0,0
29,92,800,203,255,0,0,0
30,77,836,203,265,0,1,1
31,121,823,203,262,0,1,1
32,124,836,203,263,0,0,0
33,91,813,203,261,0,0,0
34,74,827,203,260,0,0,0
35,88,810,203,257,0,0,0
36,159,805,203,254,0,1,1
37,122,814,203,252,0,1,1
38,97,833,203,265,0,1,1
39,102,846,203,266,0,1,1
40,146,788,203,252,0,1,1
41,112,845,203,261,0,1,1
42,133,825,203,261,0,1,1
43,132,821,203,247,0,1,1
44,94,819,203,259,0,0,0
45,101,807,203,258,0,1,1
46,81,829,203,268,0,1,1
47,133,822,203,262,0,0,0
48,133,816,203,253,0,1,1
49,173,814,203,262,0,1,1
50,116,824,203,256,0,1,1
51,69,873,203,256,0,0,0
52,113,861,203,270,0,0,0
53,93,839,203,263,0,0,0
54,110,841,203,257,0,0,0
55,98,813,203,258,0,0,0
56,140,802,203,255,0,1,1
57,113,830,203,256,0,0,0
58,131,823,203,252,0,0,0
59,116,826,203,264,0,1,1
60,100,833,203,260,0,1,1
61,123,819,203,264,0,1,1
62,115,815,203,249,0,1,1
63,139,786,203,241,0,1,1
64,129,825,203,262,0,0,0
65,85,825,203,265,0,1,1
66,104,823,203,245,0,1,1
67,126,816,203,263,0,1,1
68,126,810,203,262,0,1,1
69,62,842,203,265,0,0,0
70,68,872,203,245,0,0,0
71,78,870,203,262,0,0,0
72,134,837,203,262,0,0,0
73,129,822,203,250,0,1,1
74,108,826,203,243,0,1,1
75,122,853,203,265,0,1,1
76,167,827,203,256,0,1,1
77,88,840,203,255,0,0,0
78,67,832,203,260,0,0,0
79,106,843,203,250,0,0,0
80,123,845,203,248,0,0,0
81,134,840,203,251,0,0,0
82,118,806,203,249,0,1,1
83,118,823,203,256,0,0,0
84,129,860,203,263,0,0,0
85,154,826,203,263,0,0,0
86,138,832,203,251,0,0,0
87,100,822,203,259,0,1,1
88,107,811,203,256,0,1,1
89,115,827,203,258,0,1,1
90,95,829,203,257,0,0,0
91,120,830,203,251,0,1,1
92,97,846,203,255,0,0,0
93,113,803,203,262,0,1,1
94,176,805,203,265,0,1,1
95,129,787,203,255,0,0,0
96,104,825,203,261,0,1,1
97,73,830,203,255,0,0,0
98,91,843,203,259,0,0,0
99,150,823,203,248,0,1,1
100,93,839,203,250,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #5
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,160,806,203,258,0,0,0
2,138,831,203,251,0,0,0
3,139,835,203,268,0,0,0
4,118,820,203,255,0,0,0
5,107,875,203,264,0,0,0
6,143,835,203,251,0,0,0
7,134,825,203,255,0,1,1
8,101,808,203,255,0,0,0
9,123,828,203,269,0,1,1
10,144,819,203,250,1,0,1
11,98,847,203,270,0,0,0
12,87,837,203,266,0,0,0
13,169,817,203,241,0,0,0
14,125,825,203,261,0,0,0
15,140,815,203,266,0,0,0
16,94,839,203,259,0,0,0
17,129,842,203,266,0,0,0
18,126,824,203,251,0,0,0
19,123,834,203,261,0,0,0
20,159,816,203,252,0,1,1
21,133,813,203,253,0,1,1
22,154,795,203,251,0,0,0
23,126,835,203,244,0,0,0
24,94,838,203,249,0,0,0
25,112,834,203,242,0,0,0
26,122,838,203,264,0,0,0
27,137,840,203,266,0,0,0
28,130,842,203,261,0,0,0
29,152,849,203,241,0,0,0
30,130,840,203,261,0,0,0
31,130,849,203,264,0,0,0
32,180,845,203,261,0,0,0
33,118,874,203,243,0,0,0
34,118,814,203,266,0,0,0
35,134,828,203,264,0,1,1
36,110,821,203,261,0,1,1
37,94,850,203,249,0,0,0
38,135,835,203,277,0,1,1
39,143,833,203,266,0,0,0
40,134,844,203,265,0,0,0
41,122,851,203,252,0,0,0
42,126,835,203,252,0,0,0
43,178,829,203,262,0,0,0
44,137,839,203,250,0,0,0
45,114,836,203,256,0,0,0
46,115,856,203,263,0,0,0
47,127,846,203,260,0,0,0
48,103,827,203,252,0,0,0
49,119,835,203,242,0,0,0
50,118,818,203,251,0,0,0
51,125,824,203,237,0,0,0
52,157,840,203,266,0,0,0
53,124,847,203,254,0,0,0
54,135,847,203,262,0,0,0
55,108,838,203,283,0,0,0
56,94,848,203,251,0,0,0
57,115,859,203,264,0,0,0
58,133,849,203,273,0,0,0
59,127,854,203,266,0,1,1
60,156,836,203,250,0,1,1
61,143,815,203,246,0,1,1
62,149,811,203,261,0,0,0
63,154,830,203,258,0,0,0
64,136,825,203,260,0,1,1
65,113,847,203,251,0,0,0
66,138,845,203,250,0,1,1
67,130,833,203,264,0,0,0
68,133,828,203,260,0,0,0
69,170,816,203,259,0,0,0
70,192,823,203,250,0,0,0
71,142,850,203,268,0,0,0
72,145,867,203,254,0,0,0
73,134,840,203,257,0,1,1
74,125,841,203,261,0,0,0
75,94,855,203,243,0,0,0
76,129,826,203,255,0,1,1
77,131,820,203,262,0,0,0
78,87,821,203,263,0,0,0
79,139,848,203,260,0,0,0
80,135,872,203,272,0,0,0
81,137,808,203,253,0,0,0
82,149,803,203,256,0,0,0
83,138,856,203,273,0,1,1
84,144,831,203,252,0,0,0
85,140,831,203,262,0,0,0
86,125,829,203,250,0,0,0
87,121,837,203,264,0,0,0
88,137,839,203,267,0,0,0
89,143,851,203,278,0,0,0
90,119,843,203,255,0,0,0
91,180,827,203,248,0,0,0
92,145,854,203,246,0,1,1
93,137,823,203,263,0,1,1
94,126,836,203,243,0,0,0
95,121,810,203,260,0,0,0
96,166,835,203,255,0,0,0
97,111,837,203,256,0,0,0
98,145,881,203,266,0,0,0
99,143,827,203,247,0,1,1
100,69,867,203,264,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #6
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,150,795,203,249,0,1,1
2,108,859,203,254,0,1,1
3,145,845,203,245,0,1,1
4,112,866,203,255,0,0,0
5,136,811,203,254,0,0,0
6,145,822,203,251,0,1,1
7,88,850,203,256,0,0,0
8,114,856,203,248,0,1,1
9,162,853,203,255,0,0,0
10,107,860,203,249,0,1,1
11,113,886,203,217,1,1,1
12,140,833,203,257,0,0,0
13,95,894,203,254,0,0,0
14,113,856,203,253,0,0,0
15,155,816,203,254,0,0,0
16,130,848,203,248,0,0,0
17,141,844,203,253,0,1,1
18,133,851,203,259,0,0,0
19,109,857,203,256,0,0,0
20,136,850,203,260,0,0,0
21,129,843,203,248,0,1,1
22,171,848,203,258,0,1,1
23,141,835,203,252,0,1,1
24,123,844,203,253,0,0,0
25,107,848,203,244,0,0,0
26,128,838,203,257,0,0,0
27,143,832,203,250,0,0,0
28,137,817,203,248,0,1,1
29,138,851,203,258,0,0,0
30,188,835,203,247,0,0,0
31,94,879,203,249,0,0,0
32,157,867,203,274,0,1,1
33,138,846,203,256,0,0,0
34,144,830,203,267,0,1,1
35,146,873,203,246,0,0,0
36,129,839,203,247,0,0,0
37,75,871,203,265,0,0,0
38,119,846,203,248,0,0,0
39,127,865,203,257,0,0,0
40,146,847,203,257,0,1,1
41,127,839,203,261,0,0,0
42,150,840,203,262,0,1,1
43,197,842,203,257,0,1,1
44,181,854,203,259,0,0,0
45,137,868,203,270,0,1,1
46,131,851,203,255,0,0,0
47,100,847,203,255,0,1,1
48,113,860,203,254,0,0,0
49,117,868,203,258,0,0,0
50,102,875,203,255,0,0,0
51,117,867,203,252,0,0,0
52,110,863,203,250,0,0,0
53,92,874,203,258,0,0,0
54,141,857,203,273,0,0,0
55,150,819,203,253,0,1,1
56,171,865,203,247,0,1,1
57,91,847,203,251,0,0,0
58,131,866,203,263,0,1,1
59,77,867,203,254,0,0,0
60,148,831,203,237,0,0,0
61,118,861,203,247,0,0,0
62,168,843,203,256,0,1,1
63,137,871,203,256,0,1,1
64,119,861,203,254,0,0,0
65,61,880,203,251,0,0,0
66,114,893,203,258,0,0,0
67,154,860,203,248,0,0,0
68,87,876,203,248,0,0,0
69,133,825,203,256,0,1,1
70,150,857,203,263,0,0,0
71,131,871,203,258,0,0,0
72,136,854,203,246,0,0,0
73,132,888,203,260,0,0,0
74,141,852,203,258,0,1,1
75,117,876,203,262,0,1,1
76,103,883,203,258,0,0,0
77,142,859,203,273,0,0,0
78,168,839,203,232,0,0,0
79,139,866,203,256,0,1,1
80,123,851,203,250,0,1,1
81,115,852,203,255,0,0,0
82,101,892,203,256,0,1,1
83,132,879,203,253,0,0,0
84,120,877,203,251,0,0,0
85,152,864,203,265,0,0,0
86,172,856,203,253,0,1,1
87,146,866,203,251,0,0,0
88,149,874,203,250,0,0,0
89,112,898,203,254,0,1,1
90,161,855,203,266,0,1,1
91,79,867,203,262,0,0,0
92,75,895,203,261,0,0,0
93,79,907,203,251,0,0,0
94,108,904,203,241,0,0,0
95,113,877,203,259,0,0,0
96,162,843,203,260,0,1,1
97,103,902,203,258,0,0,0
98,114,869,203,249,0,1,1
99,173,859,203,251,0,1,1
100,107,868,203,250,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #7
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,79,822,203,261,0,0,0
2,57,844,203,256,0,1,1
3,93,835,203,258,0,0,0
4,130,824,203,260,0,0,0
5,85,839,203,256,0,1,1
6,97,863,203,258,0,0,0
7,48,878,203,259,0,0,0
8,137,877,203,253,0,1,1
9,111,871,203,246,0,1,1
10,63,869,203,251,0,0,0
11,109,867,203,259,0,0,0
12,81,864,203,260,0,0,0
13,95,835,203,266,0,1,1
14,123,823,203,256,0,1,1
15,113,838,203,258,0,1,1
16,97,839,203,264,0,0,0
17,90,846,203,267,0,1,1
18,47,882,203,261,0,0,0
19,101,873,203,271,0,0,0
20,110,844,203,262,0,1,1
21,113,841,203,250,0,1,1
22,141,841,203,260,0,1,1
23,129,823,203,262,0,0,0
24,78,863,203,264,0,1,1
25,110,848,203,267,0,0,0
26,64,848,203,263,0,0,0
27,76,832,203,269,0,0,0
28,84,842,203,253,0,0,0
29,111,881,203,256,0,0,0
30,69,884,203,257,0,0,0
31,107,851,203,251,0,0,0
32,98,852,203,261,0,0,0
33,82,857,203,262,0,1,1
34,142,859,203,255,0,1,1
35,98,861,203,260,0,0,0
36,56,879,203,283,0,0,0
37,67,862,203,258,0,0,0
38,79,863,203,254,0,0,0
39,82,860,203,261,0,0,0
40,88,850,203,255,0,1,1
41,97,867,203,252,0,0,0
42,153,856,203,249,0,1,1
43,125,854,203,253,0,1,1
44,94,848,203,264,0,0,0
45,137,838,203,266,0,0,0
46,152,807,203,266,0,1,1
47,76,845,203,257,0,0,0
48,112,815,203,266,0,0,0
49,94,839,203,257,0,0,0
50,104,836,203,259,0,0,0
51,105,864,203,265,0,0,0
52,72,877,203,255,0,0,0
53,100,874,203,262,0,0,0
54,139,828,203,250,0,1,1
55,100,879,203,280,0,0,0
56,50,890,203,257,0,0,0
57,134,851,203,261,0,1,1
58,98,861,203,250,0,0,0
59,76,849,203,257,0,0,0
60,136,830,203,262,0,1,1
61,125,826,203,259,0,1,1
62,108,831,203,259,0,1,1
63,65,876,203,292,0,0,0
64,78,875,203,263,0,0,0
65,119,831,203,258,0,1,1
66,105,845,203,262,0,1,1
67,62,869,203,255,0,0,0
68,167,838,203,257,0,1,1
69,115,840,203,252,0,0,0
70,77,865,203,265,0,0,0
71,124,846,203,257,0,0,0
72,78,847,203,272,0,0,0
73,83,843,203,264,0,0,0
74,72,873,203,258,0,0,0
75,101,888,203,256,0,1,1
76,152,816,203,260,0,0,0
77,62,878,203,267,0,0,0
78,80,873,203,270,0,0,0
79,110,818,203,259,0,0,0
80,96,855,203,252,0,0,0
81,79,864,203,282,0,1,1
82,93,866,203,247,0,1,1
83,96,859,203,256,0,1,1
84,79,844,203,251,0,0,0
85,101,836,203,260,0,0,0
86,71,881,203,259,0,0,0
87,168,811,203,265,0,0,0
88,88,848,203,262,0,1,1
89,75,869,203,256,0,0,0
90,119,867,203,275,0,0,0
91,151,832,203,259,0,1,1
92,102,828,203,261,0,1,1
93,70,869,203,251,0,0,0
94,95,861,203,265,0,0,0
95,63,871,203,254,0,1,1
96,82,853,203,260,0,0,0
97,87,867,203,256,0,1,1
98,125,829,203,257,0,1,1
99,84,850,203,255,0,0,0
100,61,872,203,265,1,0,1
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #8
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,72,848,203,261,0,0,0
2,97,846,203,270,0,0,0
3,84,868,203,267,0,0,0
4,99,827,203,263,0,0,0
5,85,857,203,274,0,0,0
6,84,884,203,241,0,0,0
7,123,854,203,261,0,0,0
8,119,848,203,275,0,0,0
9,100,856,203,274,0,0,0
10,102,849,203,259,0,0,0
11,108,855,203,262,0,0,0
12,104,862,203,280,0,0,0
13,96,864,203,279,0,0,0
14,64,843,203,278,0,0,0
15,59,829,203,277,0,0,0
16,109,842,203,257,0,0,0
17,167,830,203,276,0,1,1
18,139,833,203,265,0,0,0
19,106,861,203,253,0,0,0
20,123,844,203,263,0,0,0
21,75,846,203,272,0,0,0
22,71,887,203,283,0,0,0
23,92,854,203,267,0,0,0
24,166,839,203,260,0,0,0
25,105,866,203,275,0,0,0
26,127,851,203,266,0,1,1
27,114,863,203,251,0,0,0
28,111,836,203,264,0,0,0
29,72,820,203,268,0,0,0
30,80,866,203,268,0,0,0
31,104,875,203,254,0,0,0
32,113,856,203,257,0,0,0
33,118,855,203,270,0,0,0
34,98,856,203,277,0,0,0
35,66,862,203,261,0,0,0
36,77,857,203,281,0,0,0
37,124,843,203,264,0,0,0
38,112,844,203,277,0,0,0
39,112,836,203,266,0,0,0
40,90,873,203,271,0,0,0
41,87,861,203,292,0,0,0
42,76,829,203,274,0,0,0
43,79,848,203,267,0,0,0
44,104,853,203,266,0,0,0
45,75,864,203,270,0,0,0
46,94,854,203,269,0,0,0
47,66,872,203,258,0,0,0
48,100,856,203,281,0,1,1
49,90,801,203,276,0,0,0
50,103,821,203,257,0,0,0
51,68,898,203,289,0,0,0
52,99,874,203,277,0,0,0
53,88,881,203,276,0,0,0
54,94,856,203,267,0,0,0
55,94,864,203,259,0,0,0
56,100,857,203,263,0,0,0
57,91,859,203,275,0,0,0
58,86,838,203,271,0,0,0
59,116,834,203,280,0,1,1
60,53,859,203,280,0,0,0
61,135,852,203,262,0,0,0
62,100,863,203,272,0,0,0
63,98,875,203,291,0,0,0
64,75,856,203,271,0,0,0
65,104,888,203,265,0,0,0
66,107,869,203,285,0,0,0
67,165,841,203,263,0,0,0
68,149,848,203,275,0,1,1
69,81,863,203,282,0,0,0
70,96,874,203,274,0,0,0
71,130,811,203,269,0,0,0
72,123,835,203,269,0,0,0
73,91,845,203,278,0,0,0
74,98,890,203,283,0,0,0
75,94,853,203,269,0,0,0
76,103,856,203,266,0,0,0
77,59,891,203,278,0,0,0
78,90,832,203,274,0,0,0
79,108,881,203,268,0,0,0
80,95,861,203,261,0,0,0
81,108,862,203,266,0,0,0
82,130,828,203,264,0,0,0
83,111,871,203,278,0,0,0
84,74,884,203,279,0,0,0
85,140,858,203,278,0,0,0
86,72,869,203,278,0,0,0
87,81,850,203,273,0,0,0
88,107,855,203,276,0,0,0
89,58,881,203,260,0,0,0
90,120,882,203,259,0,0,0
91,96,858,203,252,0,0,0
92,137,840,203,269,0,0,0
93,109,862,203,270,0,0,0
94,83,885,203,274,0,0,0
95,123,851,203,259,0,0,0
96,129,875,203,257,0,0,0
97,94,870,203,279,0,0,0
98,106,872,203,282,0,0,0
99,89,892,203,276,0,0,0
100,126,830,203,290,0,0,0
MVS0409.02L DateCode 11/25 SIGMA 100 Measurements per MVS #9
MeasurementNr.,Pulses,Hightime[ms],t_vibration[ms],t_responce[ms],open_before_vibr[bool],open_after_vibr[bool],bad[bool]
1,84,835,203,248,0,0,0
2,104,795,203,256,0,0,0
3,103,794,203,244,0,0,0
4,93,795,203,264,0,1,1
5,73,800,203,259,0,0,0
6,73,828,203,246,0,0,0
7,82,819,203,253,0,0,0
8,81,824,203,261,0,0,0
9,149,836,203,258,0,0,0
